wrist,chest
84.82213333,93.25681605
84.81413333,92.88681992
84.79893333,92.5464172
84.77806667,92.21255543
84.7526,91.85987625
84.72153333,91.50017304
84.68353333,91.08933582
84.6384,90.70349627
84.586,90.32422101
84.52506667,89.96282003
84.45633333,89.62043653
84.38046667,89.26866883
84.295,88.90862434
84.20186667,88.52925036
84.1028,88.16141499
83.99713333,87.75719091
83.88493333,87.37194403
83.7652,86.98471413
83.63773333,86.6014174
83.50326667,86.24195293
83.36273333,85.90015862
83.21533333,85.64084956
83.06006667,85.3776215
82.8998,85.14288179
82.73506667,84.86192077
82.56653333,84.59089697
82.3932,84.32424582
82.21533333,84.0927508
82.03406667,83.90273238
81.8494,83.67569584
81.6614,83.51502059
81.4706,83.3751497
81.27746667,83.23844912
81.08166667,83.10922107
80.88193333,82.93484723
80.679,82.73505911
80.47506667,82.45209292
80.27186667,82.16614945
80.07033333,81.80493182
79.87366667,81.4777018
79.6816,81.14439507
79.49393333,80.89263419
79.31133333,80.65072683
79.13513333,80.48692491
78.96573333,80.34798031
78.80346667,80.2272545
78.65173333,80.1225624
78.50873333,80.01584894
78.3726,79.96012689
78.24453333,79.86682399
78.12513333,79.79447797
78.01406667,79.69676877
77.911,79.62960059
77.81573333,79.58515465
77.72826667,79.52110606
77.64766667,79.51501952
77.57386667,79.48041446
77.5048,79.45160229
77.4398,79.47619946
77.3786,79.46686417
77.3226,79.52707625
77.2726,79.59609347
77.2272,79.71799363
77.18546667,79.81696396
77.1464,79.98119747
77.1088,80.16865034
77.07313333,80.35624883
77.03806667,80.56559414
77.00346667,80.72391402
76.9706,80.88431328
76.9394,80.95905167
76.90926667,81.07488139
76.88113333,81.12094769
76.85633333,81.17376948
76.83473333,81.20231805
76.815,81.20258827
76.79553333,81.32478847
76.7786,81.41739525
76.7658,81.61716447
76.75786667,81.83575109
76.75426667,82.08927326
76.75653333,82.39392942
76.76526667,82.72296615
76.7772,83.04543861
76.79113333,83.3629058
76.80793333,83.66135552
76.82906667,83.93716869
76.85333333,84.22125865
76.8776,84.50131196
76.90106667,84.76982665
76.9242,85.00563405
76.946,85.22246424
76.96673333,85.42542028
76.98686667,85.62444315
77.00726667,85.8445655
77.02886667,86.0470177
77.0534,86.274824
77.0794,86.50654928
77.10593333,86.76348627
77.13686667,87.06664455
77.17166667,87.35298264
77.2092,87.63494808
77.2504,87.86449985
77.2942,88.05257501
77.34113333,88.13012963
77.39153333,88.14132294
77.443,88.11656346
77.49646667,88.08863365
77.55333333,88.13057757
77.61286667,88.21766729
77.67233333,88.36525787
77.72966667,88.59602652
77.78506667,88.87209065
77.84053333,89.22342895
77.89633333,89.57627973
77.95166667,89.93520721
78.00533333,90.26136718
78.05793333,90.57767362
78.10793333,90.8628461
78.15513333,91.12316123
78.19753333,91.38350164
78.23486667,91.62780834
78.2674,91.87911996
78.29433333,92.07944018
78.31566667,92.26204339
78.3342,92.42368973
78.3506,92.54366802
78.36606667,92.63310529
78.37946667,92.67208463
78.3914,92.73066663
78.40213333,92.79813993
78.41193333,92.89413176
78.4202,93.06128948
78.42553333,93.17503785
78.42606667,93.36562964
78.42273333,93.48667405
78.41313333,93.63643133
78.39526667,93.73330567
78.36953333,93.8427542
78.3358,93.88693954
78.29433333,93.98070176
78.245,94.07431836
78.18886667,94.16745096
78.12813333,94.31160899
78.06246667,94.43961254
77.99006667,94.65327696
77.911,94.85174414
77.8266,95.11997474
77.73906667,95.36565036
77.64853333,95.63559919
77.55446667,95.91714976
77.4572,96.07677034
77.357,96.28188685
77.25346667,96.37984092
77.14413333,96.48958456
77.0292,96.56439267
76.90813333,96.63004289
76.7814,96.67131253
76.6494,96.72477943
76.50913333,96.78325157
76.3614,96.84743115
76.20746667,96.93424727
76.04593333,97.02420385
75.87866667,97.11819707
75.70333333,97.21592889
75.522,97.34636802
75.33746667,97.48747054
75.14813333,97.64244721
74.95366667,97.7718403
74.75453333,97.88013391
74.5534,97.94987604
74.35773333,97.99426406
74.16793333,98.01879691
73.98393333,98.01811806
73.80753333,98.00724997
73.64113333,98.01320206
73.48573333,98.05289023
73.3418,98.14499207
73.2106,98.23836546
73.0912,98.4422594
72.982,98.61555685
72.882,98.82480709
72.79146667,99.00623932
72.71093333,99.11779782
72.63953333,99.18191476
72.57473333,99.18553083
72.51426667,99.18414529
72.45866667,99.13746427
72.411,99.13146943
72.36926667,99.12396211
72.33333333,99.14211551
72.3052,99.19303643
72.2856,99.2680434
72.27393333,99.37418435
72.27133333,99.49961362
72.27946667,99.62501761
72.30186667,99.74260008
72.33933333,99.85317762
72.391,99.98750182
72.4566,100.139543
72.5344,100.3190065
72.62366667,100.5401381
72.72486667,100.719422
72.8342,100.9491639
72.95346667,101.1184771
73.08413333,101.278899
73.2256,101.3652783
73.3774,101.3804917
73.53413333,101.3485718
73.69386667,101.2398085
73.85526667,101.2119153
74.01666667,101.1553093
74.17573333,101.1309561
74.332,101.0940288
74.48673333,101.0804548
74.6386,101.0173039
74.78686667,100.9630957
74.9324,100.9093716
75.0758,100.8591347
75.21693333,100.8250523
75.35486667,100.7567648
75.49046667,100.7036745
75.62486667,100.5619737
75.75833333,100.442828
75.8938,100.216018
76.0278,99.97760624
76.159,99.74872765
76.28853333,99.47435313
76.41626667,99.30133697
76.54246667,99.11653122
76.66566667,98.95863774
76.7806,98.80990215
76.88653333,98.61483955
76.98133333,98.4075797
77.0624,98.10314625
77.12766667,97.79300538
77.1774,97.31390403
77.211,96.83166222
77.22993333,96.46400623
77.23406667,96.09261164
77.22573333,95.82155278
77.20526667,95.53983052
77.17133333,95.347225
77.12246667,95.18020306
77.05966667,95.07800908
76.98353333,95.01436658
76.89706667,94.91550087
76.80313333,94.83649033
76.69906667,94.71381038
76.5856,94.60131968
76.4624,94.43364922
76.328,94.23224268
76.1866,94.05044913
76.0466,93.86738402
75.90853333,93.73940098
75.77193333,93.64201443
75.63726667,93.60228925
75.5048,93.59038208
75.3738,93.58323302
75.24366667,93.62352551
75.116,93.65036734
74.99026667,93.68221078
74.86413333,93.67345481
74.73886667,93.62401265
74.61313333,93.52528621
74.48473333,93.40089906
74.35393333,93.23431597
74.22186667,93.04364683
74.09346667,92.89312723
73.96986667,92.72331931
73.8532,92.59322772
73.74693333,92.47095766
73.65413333,92.3910716
73.57586667,92.28743888
73.513,92.21629878
73.46566667,92.11773638
73.43533333,92.05671735
73.42193333,92.03754592
73.42506667,91.95773788
73.4434,91.93835846
73.47666667,91.80867111
73.52153333,91.7530264
73.5772,91.55339933
73.64213333,91.40090558
73.71213333,91.18973616
73.789,90.89769656
73.87266667,90.69570052
73.964,90.46145166
74.06426667,90.37936433
74.1724,90.27392361
74.2802,90.23453092
74.38506667,90.18619556
74.487,90.17363975
74.5868,90.15759666
74.68613333,90.15016118
74.78673333,90.17693083
74.88786667,90.17107819
74.9894,90.25383597
75.08873333,90.31541283
75.18646667,90.48465399
75.2852,90.59942945
75.38586667,90.70467176
75.49113333,90.80698848
75.60033333,90.80794683
75.7126,90.80263982
75.82946667,90.77042055
75.9498,90.80458482
76.07113333,90.8850761
76.19413333,91.02423942
76.3176,91.26057633
76.44113333,91.52322824
76.565,91.95484064
76.68466667,92.42778086
76.793,92.78613527
76.88886667,93.14886009
76.97066667,93.41124918
77.03913333,93.66099027
77.0956,93.8216146
77.1444,93.92913957
77.18873333,93.97183659
77.22886667,93.95929503
77.26593333,93.98197669
77.3006,93.95631505
77.33446667,93.97432281
77.3688,93.96697089
77.40493333,94.01479872
77.4414,94.09154998
77.47733333,94.14868825
77.51326667,94.19851063
77.55013333,94.19325095
77.5872,94.15073799
77.62273333,94.05056367
77.65493333,93.89697962
77.6844,93.73863745
77.7112,93.53524797
77.73746667,93.34530913
77.76446667,93.1309663
77.7904,92.95722289
77.8146,92.79515771
77.83706667,92.68237681
77.86033333,92.58900846
77.88773333,92.53783604
77.91686667,92.49342885
77.9476,92.40887213
77.98206667,92.34473031
78.01873333,92.24087216
78.05886667,92.15295105
78.1026,92.02264593
78.14833333,91.91729528
78.19806667,91.77945202
78.25893333,91.69021216
78.33253333,91.56342894
78.41886667,91.46022904
78.5172,91.41766576
78.6258,91.37550237
78.74373333,91.44364692
78.8696,91.49020314
79.00373333,91.68074173
79.148,91.85056158
79.3038,92.07905711
79.4674,92.33440205
79.6356,92.49970342
79.80613333,92.69778264
79.9782,92.74370033
80.1526,92.78353224
80.3268,92.75731613
80.50046667,92.68935153
80.673,92.58560738
80.8446,92.40675331
81.01653333,92.21929163
81.18973333,91.949011
81.3634,91.71135267
81.5368,91.41115586
81.7086,91.13213996
81.87826667,90.86017292
82.046,90.64267158
82.2094,90.44172318
82.36553333,90.24370038
82.51153333,90.10960296
82.6454,89.98177091
82.76746667,89.91139448
82.87826667,89.7746345
82.97913333,89.61730558
83.06926667,89.40130463
83.1486,89.1874052
83.2166,88.94719077
83.27386667,88.6563697
89.3172,88.61724709
89.3696,88.78547935
89.42513333,88.98128487
89.48433333,89.22250476
89.5462,89.46621479
89.61006667,89.72955264
89.67506667,89.9715928
89.73986667,90.21333571
89.804,90.40646978
89.8666,90.64463054
89.92646667,90.87463606
89.98326667,91.13774031
90.03686667,91.43310721
90.08806667,91.73709995
90.14046667,92.04479931
90.1942,92.35955241
90.24946667,92.6367149
90.30726667,92.88080164
90.3678,93.08788697
90.4316,93.25187075
90.49933333,93.36945078
90.57193333,93.4488014
90.65026667,93.46022178
90.7346,93.44649033
90.82586667,93.46324761
90.92493333,93.48627825
91.03213333,93.55017052
91.1482,93.62909319
91.27386667,93.74742731
91.40873333,93.87129918
91.55293333,94.04616759
91.70773333,94.23489547
91.8656,94.35103308
92.0242,94.49366467
92.1834,94.61520689
92.34293333,94.77077762
92.50293333,94.91711848
92.6638,95.09517452
92.82533333,95.29483935
92.98793333,95.51079966
93.15186667,95.73520064
93.3178,95.94991016
93.4872,96.16278101
93.6614,96.3401676
93.842,96.51395974
94.0288,96.65480564
94.22153333,96.76725961
94.41993333,96.85967685
94.6232,96.94700464
94.83073333,97.02787201
95.0418,97.09722863
95.2564,97.18658549
95.47326667,97.27129646
95.6924,97.37387621
95.913,97.50158469
96.12733333,97.63344045
96.33493333,97.77274227
96.53553333,97.91780954
96.7294,98.07754763
96.91626667,98.23767268
97.0956,98.39678907
97.2672,98.53040018
97.43013333,98.66066231
97.58466667,98.74728655
97.73166667,98.84515812
97.87166667,98.92153599
98.00553333,99.02158601
98.13446667,99.11388102
98.25886667,99.25545833
98.3796,99.42036962
98.49733333,99.59526664
98.61186667,99.79913205
98.72326667,99.98527752
98.83106667,100.1826045
98.93386667,100.3103398
99.03,100.4422628
99.11786667,100.5233175
99.1958,100.6040415
99.26306667,100.6393511
99.3184,100.6511703
99.3606,100.6433617
99.3884,100.6140205
99.40093333,100.5849766
99.3982,100.5547966
99.3806,100.4795899
99.3484,100.4204053
99.30186667,100.328122
99.24206667,100.2442184
99.16833333,100.151689
99.0808,100.0420204
98.98053333,99.92529793
98.86646667,99.76920125
98.74586667,99.64618031
98.621,99.48757645
98.4918,99.37207413
98.3584,99.23763984
98.22,99.14143496
98.07646667,99.04347139
97.92826667,98.97065965
97.776,98.89207719
97.62073333,98.80722137
97.462,98.69687849
97.3,98.57150521
97.13486667,98.42531562
96.96646667,98.27358828
96.79573333,98.09025833
96.6238,97.8930689
96.45133333,97.66078936
96.2798,97.40201583
96.11086667,97.16705389
95.94513333,96.89806344
95.7836,96.67003633
95.62793333,96.41029404
95.4794,96.17486051
95.33893333,95.92313151
95.207,95.71381024
95.08413333,95.51418043
94.97126667,95.352581
94.86873333,95.22646584
94.77753333,95.14299681
94.69813333,95.09247402
94.63046667,95.09006702
94.5756,95.10769673
94.534,95.17255972
94.50546667,95.24388313
94.4912,95.34383149
94.49293333,95.42377961
94.51126667,95.53053482
94.54633333,95.61942125
94.5984,95.72001113
94.6678,95.81645374
94.75466667,95.92486747
94.85846667,96.02751576
94.97973333,96.14753539
95.1188,96.26716806
95.27613333,96.40129535
95.452,96.56092793
95.64593333,96.72805935
85.05993333,84.05349939
84.71513333,83.6837735
84.37046667,83.28414651
84.02526667,82.95183763
83.67766667,82.57955895
83.3274,82.29603101
82.9758,81.99581716
82.62366667,81.7468003
82.27206667,81.47437135
81.92053333,81.20972404
81.5694,80.94239194
81.21886667,80.64628566
80.8696,80.39627596
80.52126667,80.10444211
80.17313333,79.80219764
79.82646667,79.47513957
79.48146667,79.20750988
79.13766667,78.96411644
78.79466667,78.68243414
78.4516,78.4619689
78.1054,78.24061179
77.75446667,78.05413006
77.4082,77.84384406
77.06673333,77.63476692
76.7296,77.37347299
76.3974,77.15482949
76.071,76.94842808
75.75053333,76.69682978
75.43733333,76.46228527
75.13326667,76.23237646
74.83813333,75.98322273
74.55273333,75.71019672
74.27906667,75.43389965
74.01746667,75.12355968
73.76813333,74.8087839
73.53186667,74.54147126
73.3082,74.33964246
73.09693333,74.18137145
72.89673333,74.05792927
72.70686667,73.97726176
72.52753333,73.84578691
72.3596,73.77604606
72.20266667,73.65833157
72.05713333,73.53142054
71.9246,73.43391031
71.80586667,73.33794526
71.70173333,73.26857853
71.61126667,73.19954009
71.53453333,73.18319824
71.4702,73.21195717
71.4166,73.21150615
71.37373333,73.20020676
71.33873333,73.17047766
71.31206667,73.16539755
71.29493333,73.20278594
71.28813333,73.28409278
71.2912,73.44757375
71.305,73.64269437
71.3344,73.87379922
71.37226667,74.11051533
71.41473333,74.30365631
71.46146667,74.48018915
71.51146667,74.59323727
71.5644,74.69235779
71.61986667,74.73046986
71.6782,74.7445075
71.738,74.73340132
71.8,74.75411087
71.8648,74.79490192
71.933,74.83307986
72.0042,74.9050013
72.07826667,74.90691523
72.153,74.91574004
72.22793333,74.90613983
72.30306667,74.89500415
72.3792,74.85381003
72.45466667,74.80427433
72.52853333,74.78463972
72.60086667,74.72799985
72.67253333,74.71132979
72.74353333,74.71649688
72.81426667,74.73834989
72.8842,74.75776142
72.95313333,74.80058505
73.02266667,74.82112119
73.09373333,74.84434213
73.1672,74.87984514
73.24386667,74.86925156
73.32313333,74.88654841
73.4068,74.91425587
73.49566667,74.93276429
73.5894,74.89184433
73.68606667,74.84317297
73.78493333,74.83279048
73.885,74.78741408
73.9846,74.74292956
74.08413333,74.70528509
74.1838,74.6914449
74.28433333,74.74263309
74.38513333,74.84603805
74.48553333,74.98158401
74.58493333,75.10488788
74.68213333,75.2351775
74.77613333,75.34841333
74.86533333,75.45723845
74.94946667,75.58530848
75.02746667,75.66760998
75.099,75.75318254
75.16493333,75.8379817
75.22666667,75.92721666
75.28573333,76.01292495
75.34413333,76.0331494
75.40466667,76.05505071
75.4662,76.04212319
75.52793333,76.04677244
75.58986667,76.10222901
75.65126667,76.14126504
75.71226667,76.22827471
75.77193333,76.31068831
75.83026667,76.36370111
75.88906667,76.43171043
75.94706667,76.47312143
76.00333333,76.51000185
76.05813333,76.49418568
76.11146667,76.5320344
76.16293333,76.59909308
76.214,76.73796104
76.26413333,76.89525871
76.31186667,77.08768186
76.35846667,77.23763653
76.4066,77.4095935
76.45726667,77.49937634
76.51333333,77.55198056
76.5758,77.56860055
76.64453333,77.5441469
76.71906667,77.56326838
76.80093333,77.63756788
76.8906,77.77535208
76.98853333,77.97189382
77.09533333,78.22944401
77.21186667,78.50620372
77.339,78.80810728
77.47726667,79.06533217
77.62653333,79.30247557
77.78646667,79.50372195
77.95573333,79.67122483
78.1326,79.8568623
78.3148,80.03558887
78.4992,80.21120458
78.68026667,80.38835576
78.85953333,80.61568984
79.03773333,80.85136551
79.21473333,81.06181514
79.3908,81.30927003
79.5666,81.53098446
79.7434,81.73086174
79.92226667,81.95291709
80.1026,82.17741393
80.28586667,82.39806725
80.47146667,82.64100806
80.65826667,82.846486
80.8448,83.03968187
81.0302,83.20435212
81.21246667,83.34113195
81.3918,83.46927777
81.56913333,83.60662264
81.744,83.78760469
81.91566667,83.97633814
82.0842,84.26094738
82.25006667,84.58055052
82.41273333,84.98182306
82.5718,85.37625555
82.72753333,85.79674882
82.8798,86.15221371
83.02826667,86.44019559
83.17246667,86.69603648
83.31293333,86.87218842
83.44946667,87.04135461
83.5826,87.11837485
83.7122,87.19980581
83.8372,87.21000712
83.95873333,87.26597695
84.0786,87.38565595
84.1972,87.50610835
84.315,87.66203529
84.43293333,87.8214889
84.5536,88.0065965
84.67626667,88.19002723
84.801,88.35434256
84.92753333,88.50108111
85.05393333,88.63156181
85.1796,88.77846306
85.30273333,88.94190649
85.42173333,89.10994598
85.53546667,89.29934315
85.64153333,89.4737438
85.74013333,89.67688777
85.83266667,89.88456233
85.92026667,90.09624741
86.00373333,90.25426759
86.08553333,90.39490539
86.1664,90.46373391
86.24513333,90.53081872
86.32226667,90.56277804
86.3976,90.59262224
86.47046667,90.60046413
86.54,90.56325006
86.60666667,90.5632146
86.6718,90.58636692
86.73766667,90.65059288
86.80266667,90.71826081
86.86586667,90.73075073
86.9282,90.7504827
86.98953333,90.71145713
87.04953333,90.70914133
87.1074,90.68761599
87.16106667,90.64500522
87.20826667,90.64707311
87.24826667,90.64007353
87.28226667,90.66897097
87.31126667,90.68831512
87.33626667,90.68952468
87.35913333,90.66488648
87.38186667,90.64335914
87.40313333,90.64001616
87.4196,90.58649027
87.43126667,90.58323202
87.44113333,90.60519981
87.4494,90.64176717
87.4554,90.70407499
87.45846667,90.78891158
87.458,90.85157009
87.4586,90.91567105
87.46033333,90.98361553
87.46253333,91.04841527
87.4638,91.15067788
87.46366667,91.24865582
87.46153333,91.37515937
87.4566,91.47484501
87.44926667,91.58316465
87.43946667,91.67369543
87.42793333,91.72058902
87.41466667,91.74686864
87.39986667,91.67727247
87.3836,91.6112904
87.3662,91.46363894
87.34586667,91.297273
87.32286667,91.10484628
87.29833333,90.86969016
87.27246667,90.70201704
87.2452,90.51908957
87.21673333,90.41585105
87.18766667,90.30259108
87.15846667,90.28147706
87.1328,90.26839511
87.1138,90.32654281
87.09986667,90.42848292
87.08866667,90.46671386
87.07873333,90.5501858
87.06886667,90.59818319
87.05586667,90.67013987
87.0386,90.71644255
87.0202,90.75320981
87.0016,90.80909248
86.982,90.86402609
86.96193333,90.93521755
86.9434,90.98856739
86.9278,91.02537505
86.91846667,91.07609146
86.9112,91.10545018
86.9046,91.14676025
86.8996,91.15932698
86.89713333,91.16370023
86.8978,91.16406295
86.90173333,91.11675501
86.90906667,91.08682946
86.92033333,91.04152372
86.93826667,90.99796168
86.96093333,90.95139218
86.9866,90.9069378
87.014,90.88777576
87.04206667,90.91366967
87.06913333,90.96339122
87.094,90.989925
87.11646667,91.00014728
87.13886667,91.00692758
87.16093333,91.00149521
87.18066667,90.98882081
87.1978,90.98157649
87.21226667,90.93762241
87.22526667,90.89465122
87.23793333,90.87276547
87.245,90.82537959
87.24706667,90.78706118
87.2458,90.74566055
87.2432,90.71381321
87.24026667,90.64164949
87.23813333,90.59533355
87.2376,90.50224952
87.23786667,90.39098113
87.2388,90.28216802
87.239,90.12308727
87.23686667,89.91937914
87.23133333,89.70107143
87.22146667,89.54177098
87.20613333,89.35994175
87.18513333,89.17840008
87.15866667,88.99541596
87.12593333,88.84139646
87.08626667,88.6905217
87.039,88.54628551
86.98353333,88.406334
86.92046667,88.25141614
86.85026667,88.1233162
86.77013333,87.97756701
86.68053333,87.84960668
86.5826,87.70236039
86.47766667,87.57572806
86.3674,87.47367341
86.2532,87.36800464
86.13633333,87.25442251
86.01866667,87.15955486
85.89813333,87.08059143
85.77366667,87.0443574
85.64646667,86.95883861
85.5168,86.88857418
85.384,86.79924805
85.24766667,86.71994336
85.1052,86.63590236
84.96106667,86.54382927
84.81673333,86.46989362
84.67213333,86.35216556
84.52786667,86.24098874
84.384,86.08457092
84.24033333,85.94814134
84.0972,85.78775248
83.95626667,85.62712291
83.81846667,85.47602875
83.68546667,85.31305439
83.5586,85.15102909
83.4386,84.96410567
83.3262,84.79502388
83.22273333,84.66658163
83.12846667,84.52423063
83.04333333,84.39616912
82.96773333,84.25615627
82.90186667,84.1826068
82.846,84.11725081
82.80133333,84.0929623
82.7676,84.11634445
82.7444,84.19037956
82.7316,84.27979484
82.72946667,84.38134207
82.73833333,84.48589676
82.75766667,84.59817621
82.78613333,84.68516332
82.82253333,84.75292797
82.86673333,84.79686498
82.91753333,84.79330036
82.97506667,84.80604723
83.03953333,84.80608505
83.11166667,84.81833553
83.19253333,84.82394259
83.28346667,84.82411955
83.385,84.83687407
83.49666667,84.84864571
83.61746667,84.88896539
83.74626667,84.95478519
83.8824,85.01628983
84.0238,85.08087669
84.16826667,85.12823992
84.3152,85.21591953
84.46406667,85.30149335
84.614,85.43383526
84.76453333,85.58323359
84.91493333,85.73017664
85.0654,85.89134433
85.21586667,86.09713941
85.36593333,86.31947618
85.51426667,86.4828057
85.66013333,86.63627912
85.80353333,86.78946498
85.94426667,86.89807886
86.08213333,86.97772811
86.21773333,86.99658704
86.35126667,87.0088074
86.4832,86.98294413
86.61393333,86.97204722
86.7436,86.9810375
86.8716,87.00767702
86.99666667,87.0469486
87.11813333,87.10550615
87.2348,87.17469984
87.34593333,87.21931585
87.45053333,87.24885275
87.54786667,87.28630301
87.63733333,87.30841267
87.7178,87.31461811
87.78866667,87.3358663
87.85,87.40639925
87.90153333,87.50602088
87.9434,87.62470423
87.97613333,87.74471075
88.00106667,87.8694536
88.02,87.98795464
88.03306667,88.08831826
88.0406,88.16226627
88.04386667,88.22966304
88.04293333,88.26531454
88.03786667,88.28097781
88.02846667,88.31053802
88.01446667,88.34033894
87.9956,88.38149522
87.97146667,88.43453171
87.9426,88.48899956
87.91006667,88.56836553
87.87473333,88.66875877
87.83713333,88.72851247
87.79746667,88.79437024
87.75546667,88.84593853
87.71133333,88.89092136
87.6644,88.86944081
87.61406667,88.85601396
87.5592,88.80151962
87.4992,88.73478075
87.43493333,88.61738893
87.3682,88.51125196
87.30053333,88.39298306
87.2328,88.30360664
87.1672,88.20650546
87.106,88.15133632
87.05026667,88.11538964
87.0004,88.08500652
86.9566,88.10212504
86.91946667,88.09258348
86.88926667,88.09575096
86.86586667,88.09485029
86.84933333,88.10059306
86.83973333,88.1219807
86.83713333,88.13079079
86.84146667,88.17864419
86.8516,88.19794956
86.86706667,88.21940055
86.88726667,88.24516671
86.9114,88.2319356
86.93846667,88.23592811
86.9674,88.1914167
86.99733333,88.14901108
87.0276,88.12071616
87.05806667,88.07536481
87.08906667,88.06277328
87.1204,88.0359571
87.15166667,88.04683979
87.18286667,88.04118078
87.21413333,88.0346558
87.2456,88.03798692
87.2774,88.01962432
87.30906667,88.0458337
87.3404,88.03084185
87.37093333,88.07664033
87.40073333,88.1062731
87.43,88.1739895
87.45793333,88.18981221
87.483,88.18574775
87.50366667,88.15458529
87.5188,88.11079079
87.5274,88.09663785
87.5286,88.07184878
87.52153333,88.04749432
87.50573333,88.03821898
87.48133333,88.02859176
87.44853333,88.03430513
87.40793333,88.00197404
87.35933333,87.9546002
87.30253333,87.90013761
87.23713333,87.81658634
87.16293333,87.734855
87.07966667,87.65180048
86.98713333,87.54627235
86.88566667,87.44698603
86.77566667,87.31388356
86.65713333,87.2071967
86.5302,87.04489357
86.39613333,86.91433571
86.25633333,86.76759751
86.11206667,86.60696237
85.9634,86.4579687
85.81066667,86.29761968
85.65433333,86.17295739
85.49433333,86.04686373
85.3308,85.95613775
85.16426667,85.8443845
84.99506667,85.77615628
84.8242,85.70182399
84.6526,85.58381426
84.4804,85.47238999
84.3076,85.33981941
84.13326667,85.19919513
83.95546667,85.12941914
83.77406667,85.07188769
83.58953333,85.00768549
83.402,84.93222843
83.21246667,84.9053924
83.02106667,84.8496639
82.82793333,84.76679374
82.63393333,84.64199154
82.44046667,84.39164259
82.249,84.13573008
82.0602,83.96483171
81.8738,83.82059342
81.68993333,83.66888745
81.50826667,83.52124963
81.3276,83.40445118
81.14633333,83.27200784
80.9654,83.15226309
80.78506667,82.99347501
80.60573333,82.80372416
80.429,82.61182767
80.2562,82.34866991
80.08873333,82.12450943
79.9266,81.93108155
79.7702,81.78615758
79.61933333,81.63985069
79.47473333,81.4794331
79.337,81.30198244
79.20633333,81.09177197
79.08306667,80.86552809
78.96706667,80.60158535
78.85806667,80.30311935
78.7566,80.00551932
78.6626,79.73721732
78.57533333,79.49060904
78.495,79.287631
78.4214,79.12585419
78.35473333,78.99542957
78.29833333,78.88117064
78.25233333,78.79085541
78.216,78.75243385
78.18953333,78.70574569
78.172,78.6861555
78.16366667,78.67502263
78.163,78.63424818
78.1704,78.62926935
78.1852,78.62385592
78.2056,78.61797037
78.229,78.61243671
78.25453333,78.62625422
78.28066667,78.67811619
78.30653333,78.71083699
78.33226667,78.75064654
78.3598,78.73102775
78.38773333,78.70958901
78.4148,78.67015634
78.43993333,78.65319727
78.4614,78.66202522
78.4778,78.70466932
78.48833333,78.7718406
78.4938,78.89462815
78.49433333,78.97198128
78.4912,79.06551474
78.48506667,79.11592585
78.47613333,79.15469547
78.46426667,79.15795177
78.4496,79.12552135
78.4312,79.08677845
78.4084,79.01266788
78.38086667,78.99122706
78.3476,78.92626121
78.308,78.89120582
78.2614,78.89982785
78.20746667,78.91718478
78.14873333,78.95568803
78.08426667,79.02537207
78.01626667,79.02420782
77.94486667,79.0257376
77.86946667,79.03393814
77.78933333,79.06164248
77.70353333,79.04072579
77.61453333,79.07997698
77.52126667,79.14636981
77.42333333,79.15307423
77.3202,79.28532541
77.2134,79.39971793
77.1038,79.4290963
76.9938,79.46784255
76.88406667,79.51405648
76.7744,79.51809574
76.6646,79.49129563
76.55773333,79.4971487
76.45493333,79.49030318
76.35473333,79.50107333
76.25766667,79.54280626
76.16513333,79.58347282
76.07813333,79.69540065
75.99746667,79.87940865
75.921,80.03268405
75.84793333,80.25694344
75.7782,80.48258576
75.71233333,80.73675006
75.64973333,81.00794743
75.58926667,81.31295328
75.53273333,81.63399253
75.47973333,81.93772196
75.4296,82.27597467
75.38286667,82.58201668
75.34073333,82.85876066
75.30473333,83.13121367
75.2772,83.36003644
75.258,83.57718635
75.2472,83.76298407
75.24213333,83.95101105
75.24313333,84.11509434
75.25166667,84.23832389
75.2686,84.36982006
75.2948,84.44192107
75.3296,84.50556478
75.3738,84.5594342
75.42766667,84.57750802
75.49286667,84.58491106
75.5682,84.59278621
75.6524,84.63445613
75.74306667,84.65677488
75.83926667,84.72659937
75.9412,84.81556502
76.0504,84.84684442
76.16526667,84.93755216
76.28253333,85.03681135
76.4032,85.15406448
76.52866667,85.25107754
76.6588,85.32230358
76.79373333,85.39303281
76.93033333,85.43923484
77.07,85.47849276
77.21293333,85.56318512
77.35886667,85.62680649
77.50693333,85.73355022
77.658,85.81638555
77.8126,85.9347342
77.9676,86.00350127
78.1236,86.07858081
78.28093333,86.1488109
78.43906667,86.16637122
78.59686667,86.15853834
78.7532,86.120795
78.90546667,86.07339828
79.05326667,86.01726667
79.1972,85.96399238
79.33826667,85.87953731
79.47473333,85.83508025
79.605,85.78792916
79.73126667,85.77974232
79.8536,85.75205167
79.971,85.71608196
80.08253333,85.61994438
80.18653333,85.51012742
80.28133333,85.45999889
80.36673333,85.40519293
80.44346667,85.36824563
80.51173333,85.33059509
80.57293333,85.28357668
80.62926667,85.25931183
80.68206667,85.27722165
80.73146667,85.30629222
80.77873333,85.30270962
80.82413333,85.33129625
80.86713333,85.34226721
80.90573333,85.36066259
80.93706667,85.38012435
80.96153333,85.38015645
80.97966667,85.30810838
80.9922,85.20482494
80.999,85.0305575
81.0004,84.84040849
80.99593333,84.6217375
80.9862,84.44579813
80.97246667,84.23605029
80.95446667,84.04801949
80.93246667,83.87729851
80.9066,83.69134337
80.87773333,83.53759892
80.84586667,83.35667641
80.8132,83.18004488
80.7808,82.95363939
80.74906667,82.73890678
80.71806667,82.55375741
